,HNSCC_P1,HNSCC_P2,HNSCC_P3,HNSCC_P4,HNSCC_P6,HNSCC_P7,HNSCC_P8,HNSCC_P9,HNSCC_P10,HNSCC_P11,HNSCC_P12,HNSCC_P13,HNSCC_P14,HNSCC_P15,HNSCC_P16,HNSCC_P17,HNSCC_P18,HNSCC_P19,HNSCC_P20,HNSCC_P21,HNSCC_P22,HNSCC_P23,HNSCC_P24,HNSCC_P25,HNSCC_P26
RSU1,0.901229806744006,0.280479611465248,0.158032967153012,0.0709312962794478,0.0895817416992382,0.0,0.0,0.0,0.0,0.727256627778259,0.0,0.0,0.0933810575623303,0.0,0.0959420118466452,0.0,0.439587938342311,0.10653617513069,0.230069924062625,0.195341092293355,0.126373621750018,0.0,0.112779842503131,0.0,0.321045707947826
VIM,1.36743249345227,1.15457404386802,0.952044067776091,0.743281115070495,1.04575353285659,0.954877619707227,0.658901114941704,0.932543592077285,1.0542264970149,0.279453785455041,0.442601322663406,1.42036200548526,0.532563234038793,1.08231230700891,0.31810582015021,1.44390788240657,1.25618488921073,0.572741217078265,0.676065182756387,0.554208797752972,0.551266921124321,0.992481675170814,0.683135576572338,1.17290766414774,1.54803390491326
COMMD3,0.0,0.0913233398950846,0.155943070404372,0.239478993465711,0.225723760277939,0.397860895674444,1.09365650605492,0.0,0.0,0.356283623086665,0.195244017656076,0.634259973737207,0.135830790396404,0.291223935012838,0.285379018297068,0.109338447708532,0.0,0.274424918951579,0.179230656879358,0.249341852977415,0.207105269997655,0.376750597214346,0.258969339673833,0.397573415729196,0.340896250915239
PIP4K2A,0.0,0.0941006343264445,0.0,0.141235680769958,0.172799945006406,0.0,0.471096621820634,0.0,0.0,0.356283623086665,0.217750133385243,0.580887647779101,0.478753765789429,0.0,0.0961748213528355,0.456511119319903,0.0,0.146816779349379,0.488477394741808,0.18642038261883,0.180052695826255,0.0,0.171132143395763,0.0,0.526163274635306
APBB1IP,0.901229806744006,0.427036469494312,0.158032967153012,0.233883632216318,0.3476698927549,0.824529269121381,0.553195127486303,0.0,0.344467201375085,0.0,0.221926657982819,0.0,0.255004451331132,0.0,0.0,0.236810950864163,0.41543592367285,0.29921081182913,0.254464568026334,0.266786235045366,0.478460828062276,0.481390715899287,0.238565359438011,0.0,0.321045707947826
ABI1,0.0,0.141731510182108,0.472354650940423,0.160016702312487,0.227913653731471,0.0,0.0,0.271816443546968,0.344467201375085,0.0,0.195244017656076,0.580887647779101,0.0,0.0,0.14680709083649,0.50810538518879,0.48818111408483,0.15096356598634,0.354776926545589,0.277399011503994,0.204872749521502,0.0,0.186449026935835,0.0,0.256421343521817
YME1L1,0.901229806744006,0.292353878606442,0.456142669385463,0.204395790473738,0.223661444424778,0.785532761159061,0.658901114941704,0.600111537461501,0.0,0.412204835580733,0.218568995350393,0.0,0.455108138442705,0.0,0.33701235322303,0.323051577246055,0.150730868786429,0.30456938150247,0.171614485896918,0.167654983584802,0.479508422893283,0.0,0.213821527876185,0.630812475094489,0.131206876330917
RAB18,0.901229806744006,0.185976129026487,0.158032967153012,0.0580313615776991,0.139868546366038,0.0,0.0,0.329093900346325,0.0,0.0,0.412994151041318,0.0,0.126949163510316,0.0,0.207878382460143,0.0,0.0,0.181224996331917,0.188616807096432,0.15871672913947,0.163298879280226,0.0,0.138993079630117,0.0,0.131206876330917
WAC.dash.AS1,0.901229806744006,0.273331735388506,0.0,0.140164461397831,0.0783531180682919,0.0,0.0,0.0,0.0,0.0,0.286649690238019,0.0,0.0,0.301437212546677,0.109184522604546,0.346149398572696,0.222430105150834,0.150597451840352,0.0334443562620549,0.0980251456478514,0.128436084485577,0.481390715899287,0.076531506672601,0.171154079785722,0.226184620793799
WAC,0.0,0.370662784051167,0.148023085425192,0.129972365215173,0.200738730204031,0.0,0.0,0.332706615517812,0.344467201375085,0.0,0.0,0.570125143471021,0.110777129415742,0.291223935012838,0.225097819849292,0.109338447708532,0.349008959267802,0.258737994542685,0.14102827153265,0.231905043317266,0.206551628531876,0.443386028970475,0.215085249283924,0.226419335943474,0.148400536726525
MAP3K8,0.901229806744006,0.213057468286344,0.0,0.241176542974989,0.25069132684927,0.339559762752187,0.0,0.0,0.0,0.370973004691594,0.43599338862913,0.0,0.135830790396404,0.0,0.44788029659208,0.966577640620002,0.0,0.221395014714017,0.137720630909368,0.221467406247239,0.288502267819973,0.0,0.186449038505998,0.0,0.0
ZEB1,0.0,0.0832712486398611,0.0,0.0650694829006875,0.091926769932281,0.426668373446937,0.553195127486303,0.0,0.344467201375085,0.0,0.0,0.0,0.0,0.0,0.112167631563683,0.323051577246055,0.0,0.0672380416272698,0.0,0.0715498400259119,0.0714360313581567,0.0,0.049395440955387,0.206098479695432,0.193799355822072
KIF5B,0.0,0.403765178553887,0.132672767678844,0.131206782906429,0.288045526775368,0.426668373446937,0.0,0.433974645077748,0.0,0.279453785455041,0.217750133385243,0.0,0.0,0.336992570025368,0.109184522604546,0.0,0.567492266923702,0.288345549175028,0.162198592611387,0.188276390790521,0.271222221559764,0.443386028970475,0.192510572621445,0.171154079785722,0.214355498142594
EPC1,0.901229806744006,0.510233457510411,0.679143738523933,0.351278059202058,0.375450750501056,0.0,0.0,0.0,0.0,0.279453785455041,0.20711297349549,1.20438511720823,0.233568111752517,0.0,0.401814471559902,0.669258558453683,0.637586508406836,0.443969229494361,0.538309957797467,0.362674288172281,0.593115801276174,0.0,0.373057380941854,0.377252559481154,0.655338266031369
ITGB1,0.901229806744006,0.0,0.0,0.0831394390605731,0.0954655668269294,0.0,0.0,0.328295093914533,0.0,0.0,0.0,1.15101279125012,0.0,0.301437212546677,0.221352154168229,0.236810950864163,0.0,0.137793945239421,0.342977344781988,0.117486446690737,0.05589145115464,0.670596456622995,0.142775969538897,0.0,0.131206876330917
CREM,0.901229806744006,0.0,0.0,0.137477605220323,0.102611368135378,0.0,0.0,0.0,0.0,0.370973004691594,0.0,0.570125143471021,0.222904879183441,0.543187888557084,0.325623216111981,0.0,0.823455635699364,0.162022886658425,0.105431302815898,0.162263009190113,0.14078928973003,0.0,0.112370620245922,0.171154079785722,0.0
BMS1,0.0,0.202231393245778,0.155943070404372,0.0619274301074544,0.120923563582378,0.0,0.0,0.0,0.344467201375085,0.0,0.0,0.0,0.0,0.0,0.11144141761879,0.0,0.0,0.129356317265992,0.159602830166371,0.116894281873356,0.174622566234023,0.0,0.109849067325875,0.171154079785722,0.1252144671909
HNRNPF,0.901229806744006,0.661082798010914,0.930812270062888,0.451737404350795,0.650662086129182,0.915735470492391,0.0,0.332706615517812,1.67057361007754,0.0,0.63488762881215,0.0,0.724508366131072,0.291223935012838,0.215552670368736,0.585086632661462,0.733823824792619,0.761824669680953,0.9117397602745,0.903239801519891,0.77231108103249,1.30152734208411,0.603280422677477,0.969110499938389,0.85437076099169
ZNF32,0.901229806744006,0.295600441739605,0.186534924419738,0.150675051708778,0.0923098268391307,0.339559762752187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291223935012838,0.0,0.0,0.0,0.0792145783421554,0.0351945811070934,0.0920474712098998,0.158867363932658,0.443386028970475,0.0883415025483934,0.375918478161794,0.0
ZNF22,0.0,0.348453413540696,0.290705734831856,0.178174608141281,0.236353100395144,0.0,0.0,0.0,0.531209102135819,0.60796655352307,0.0,0.570125143471021,0.184155736398772,0.0,0.266627907393486,0.0,0.0,0.242022719888583,0.225027672607917,0.22255178853892,0.193701691079087,0.0,0.194038206979549,0.0,0.131206876330917
ALOX5,0.0,0.101814909810867,0.155943070404372,0.159779242053689,0.137541470856354,0.0,0.0,0.0,0.0,0.0,0.0,0.634259973737207,0.0,0.355178915730104,0.0,0.109338447708532,0.237083626065558,0.259464190507672,0.233065231678197,0.173678425681634,0.158825467905665,0.0,0.178058353817221,0.171154079785722,0.163682212976348
MARCH8,0.0,0.0941006343264445,0.155943070404372,0.0438654313865516,0.109131291909055,0.785532761159061,0.0,0.0,0.0,0.356283623086665,0.0,0.0,0.109347640599896,0.0,0.0,0.0,0.0,0.203457374281039,0.0850630334518171,0.114350336648328,0.0808527986442068,0.443386028970475,0.0902312694748222,0.0,0.214355498142594
TIMM23,0.0,0.0,0.0,0.106652825243882,0.0451376644759828,0.0,0.540461378568613,0.0,0.344467201375085,0.0,0.0,0.0,0.135830790396404,0.0,0.113656402230503,0.109338447708532,0.0,0.0466840665142054,0.100909387776021,0.061120618327555,0.0353819709326621,0.0,0.0336639451375142,0.0,0.131206876330917
NCOA4,0.0,0.0,0.0,0.071812647722214,0.115955337009324,0.0,0.0,0.0,0.0,0.446792866229954,0.226772292869952,0.0,0.252805096379508,0.0,0.0907431465948253,0.109338447708532,0.0,0.260501138993537,0.163898157363098,0.170663786719222,0.0892167915431,0.443386028970475,0.184131881475513,0.0,0.189838831616909
WDFY4,0.0,0.0,0.0,0.039645007663731,0.148712887056113,0.0,0.0,0.271816443546968,0.778273970690697,0.279453785455041,0.0,0.0,0.0,0.0,0.309699269345072,0.348275681797299,0.150730868786429,0.0881239210591245,0.163698976795711,0.0848011080485556,0.100043530731022,0.481390715899287,0.113161727590699,0.171154079785722,0.0
CISD1,0.901229806744006,0.0,0.153146958841841,0.0936626487038547,0.0699944826306315,0.0,0.471096621820634,0.0,0.0,0.391688544899553,0.20711297349549,0.570125143471021,0.0,0.0,0.0,0.281709278607761,0.2184833076559,0.0817474416432986,0.0575405028425242,0.132008983376717,0.104557926387161,0.0,0.0583838508317442,0.0,0.0
UBE2D1,0.0,0.187337874095175,0.0,0.089737389934896,0.0985336670752144,0.0,0.0,0.0,0.0,0.477321694252748,0.221926657982819,0.0,0.204158186978072,0.522701522910382,0.0,0.687958305868072,0.0,0.115776172882523,0.0356164684297361,0.14910754661432,0.115194505642483,0.0,0.103436064036407,0.0,0.0
TFAM,0.901229806744006,0.300770277898589,0.297081034351686,0.07679440750665,0.190647821752269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0933810575623303,0.0,0.199504311949065,0.236810950864163,0.0,0.15257142570445,0.0852279924870803,0.142924640043578,0.184862260568134,0.0,0.126176867488819,0.0,0.0
ARID5B,1.36743249345227,0.295131173037802,0.71390540425008,0.235150500478451,0.58680819742256,0.0,0.0,0.604248498162752,0.344467201375085,0.783177840272327,0.865033020107439,0.0,0.135830790396404,0.336992570025368,0.499284740768721,0.393186159605859,0.237083626065558,0.468191823057514,0.474163577990124,0.39068831429016,0.479019157508537,1.67451066517245,0.246156554413313,0.0,0.313132841390081
JMJD1C,0.0,0.265279644133282,0.285819726520685,0.257882185725852,0.313353958664937,0.0,0.75093062388417,0.600910343893293,0.0,0.0,0.224032327313013,0.0,0.126949163510316,0.253443892372606,0.659103564511602,0.559862528110218,0.234077368135479,0.254604527657528,0.471503182827728,0.300320576098165,0.313313913001198,0.0,0.374068919816187,0.0,0.226184620793799
HERC4,0.0,0.0,0.155943070404372,0.101821366121177,0.0801301993293745,0.0,0.0,0.332432054615784,0.0,0.446792866229954,0.0,0.580887647779101,0.135830790396404,0.0,0.326209108167733,0.0,0.0,0.0849128598768639,0.217493309035822,0.145292494139999,0.0921210005863397,0.0,0.129045314928324,0.0,0.0
HNRNPH3,0.0,0.409953863062309,0.191435854071819,0.161854352938166,0.447770697668528,0.397860895674444,0.0,0.328295093914533,0.531209102135819,0.328512768068029,0.20711297349549,1.20438511720823,0.204158186978072,0.0,0.249219854090322,0.0,0.217157833191477,0.236785015422566,0.322996094683419,0.31961527143364,0.339523333038112,0.481390715899287,0.327938330689923,0.673067633436251,0.374585157520324
CCAR1,0.0,0.0,0.0,0.142782340290518,0.196850020581858,0.0,0.553195127486303,0.0,0.0,0.0,0.0,0.0,0.0,0.301437212546677,0.0959420118466452,0.174801840712141,0.234077368135479,0.259649340514981,0.199841500400814,0.209710136331343,0.176479478699641,0.0,0.112548068170698,0.37099337263934,0.0
DDX50,0.0,0.0832712486398611,0.290705734831856,0.124022369688152,0.183252671475458,0.397860895674444,0.0,0.0,0.0,0.0,0.0,0.0,0.113557238583545,0.0,0.127413939145882,0.109338447708532,0.0,0.125061606274816,0.19948687701714,0.14223777930193,0.193943032534847,0.481390715899287,0.133062970319387,0.0,0.1252144671909
DDX21,1.36743249345227,0.182008395493421,0.153146958841841,0.706530250008614,0.403314288962888,1.29916014311958,0.0,0.328295093914533,0.726547235592784,1.17680746701237,0.651637852684179,0.0,0.204158186978072,0.291223935012838,0.55291238154937,0.213713129537522,0.540931578087179,0.525878611919261,0.481538088396513,0.370022430618858,0.552374006071674,0.376750597214346,0.323775751882583,0.424713995399057,0.374585157520324
SRGN,0.0,0.473010987115112,0.459203011420045,0.56902680594599,0.582189315552108,0.737420658426632,0.540461378568613,0.271816443546968,0.344467201375085,0.889526529833481,0.43599338862913,1.20438511720823,1.06329590416486,1.45959512865256,0.345538528851901,0.689461314490452,0.48818111408483,0.500710042124854,0.611374400182641,0.401435227324173,0.427996144712852,0.0,0.360079154567125,0.189527160154846,0.476815054366429
VPS26A,0.0,0.297337819252183,0.339243929517657,0.0806994770081845,0.0803857066721483,0.0,0.0,0.0,0.0,0.370973004691594,0.0,0.0,0.115996459561027,0.0,0.0,0.0,0.2184833076559,0.102501165585837,0.0317441770136219,0.0990560776057002,0.103007485106291,0.376750597214346,0.0716304717931513,0.186391318006949,0.0
HK1,0.0,0.213511213174621,0.0,0.0577654648846948,0.0819463892296772,0.387671865484617,0.553195127486303,0.271816443546968,0.0,0.328512768068029,0.0,0.0,0.119173660934727,0.0,0.0,0.238937234088767,0.0,0.111688290620551,0.13669946053582,0.0819387364510907,0.0619115088670989,0.376750597214346,0.0733299717165092,0.0,0.345608178035512
SAR1A,0.0,0.0897261586419648,0.0,0.180092774949119,0.11953880611719,0.0,0.0,0.0,0.531209102135819,0.0,0.226772292869952,0.634259973737207,0.220330221072647,0.0,0.0,0.0,0.0,0.19229147436781,0.143818973745886,0.140551579562206,0.156045087448564,0.0,0.126464267294066,0.438161970245727,0.0
PPA1,0.0,0.187761796698023,0.334357921206487,0.347568012586089,0.355338317192033,0.0,0.0,0.0,0.0,0.328512768068029,0.221926657982819,0.0,0.0933810575623303,0.0,0.192116833199481,0.435394777596709,0.435641140847377,0.352037147393931,0.19123543036896,0.381491629670916,0.456182978987907,0.481390715899287,0.343101766186994,0.644260449941159,0.345562374473511
PSAP,0.0,0.408572084871571,0.921880459917977,0.242875912754606,0.450883491394583,0.339559762752187,0.75093062388417,0.328295093914533,0.344467201375085,0.328512768068029,0.881334676849476,1.99048714895628,0.268977130474082,0.710359559534416,0.634882156174179,1.43015372378877,0.0,0.518000023671715,0.677893136742533,0.430108126224457,0.579444206186714,0.376750597214346,0.564392286756774,0.599003917332676,0.819352525818166
SPOCK2,0.0,0.0922145681704729,0.280695853104036,0.306640660848682,0.109819617573083,0.397860895674444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25265305130609,0.213398427079524,0.0,0.150730868786429,0.210725228041763,0.193945669012002,0.157271674927426,0.157111639677793,0.0,0.139490833278543,0.0,0.0
ANAPC16,0.0,1.42411377786468,0.660877736984647,1.31291816767131,1.10896413967907,0.0,1.41276874752604,1.32378040106649,0.433806769315612,0.279453785455041,0.643106362124621,2.47991425808065,1.12719937272359,1.38754004181282,1.11331954042401,0.495039572386857,1.33367301590048,1.33746527110806,1.24215262842086,1.15353506448229,1.29211109803314,0.376750597214346,1.10846049492314,1.35186132591236,1.24748099589995
DDIT4,1.36743249345227,0.534021753482578,0.43976368375835,0.634660089505411,0.577119686160171,0.636039425747056,0.0,0.0,1.04142870730497,0.0,0.0,0.0,0.353571715166467,0.891873674944651,0.207477545455203,0.0,0.726205279715242,0.64325899367771,0.428322687433792,0.269346322434058,0.337942130500374,0.0,0.251629591233652,0.446648297492778,0.334898309682531
DNAJC9,0.901229806744006,0.192745737343764,0.149057948926494,0.109190608321481,0.159411988610517,0.0,0.0,0.657388994260857,0.0,0.699485772759624,0.0,0.0,0.124390729305277,0.0,0.0,0.0,0.237083626065558,0.0769296334974234,0.0712181748278866,0.112213712559549,0.134338496872883,0.0,0.0609110500650735,0.0,0.154398477959233
MRPS16,0.0,0.0841612192156204,0.149057948926494,0.259817762550413,0.227504120484595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49814498731785,0.0,0.0986938598555972,0.174801840712141,0.217157833191477,0.190042003678954,0.17238907357402,0.219853193541651,0.188653094095113,0.0,0.162179101089371,0.491011011570192,0.1252144671909
ANXA7,0.901229806744006,0.20411745940175,0.209316938076071,0.13055826531979,0.239422672906823,0.339559762752187,0.0,0.600910343893293,0.0,0.279453785455041,0.579652737984511,0.0,0.0,0.269257630537775,0.202910778158508,0.323051577246055,0.0,0.363438570091066,0.17524319847744,0.265800932397817,0.283475967164975,0.627163611335114,0.234197497907939,0.199839292853619,0.416023452410708
PPP3CB,0.0,0.0922145681704729,0.0,0.0651718217919104,0.080220794471078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553352717244789,0.336992570025368,0.207878382460143,0.0,0.150730868786429,0.0777813496682029,0.101963192016105,0.0776894114490889,0.0404219899473594,0.0,0.0834893418634901,0.0,0.154398477959233
